GeneID,Acc_num,Main_Role,Subrole,Product ,Gene
hotlake_ucc_72516,CY41DRAFT_2995,Regulatory functions::Energy metabolism::Unknown function,Electron transport::General::DNA interactions,Spx/MgsR family transcriptional regulator,
hotlake_ucc_72517,CY41DRAFT_2996,Amino acid metabolism,Lysine biosynthesis,N-succinyldiaminopimelate transaminase DapC,dapC
hotlake_ucc_72518,CY41DRAFT_2997,Regulatory functions::Unknown function,Enzymes of unknown specificity::General::Protein interactions,protein-P-II uridylyltransferase,glnD
hotlake_ucc_72519,CY41DRAFT_2998,Intracellular trafficking_ assembly_ and processing,Peptidases,methionine aminopeptidase_ type I,map
hotlake_ucc_72521,CY41DRAFT_3000,Translation,Ribosomal proteins: synthesis and modification,SSU ribosomal protein S2 RpsB,rpsB
hotlake_ucc_72522,CY41DRAFT_3001,Translation,Translation factors,elongation factor Tsf,tsf
hotlake_ucc_72523,CY41DRAFT_3002,Nucleic acid metabolism,Pyrimidine metabolism,uridylate kinase PyrH,pyrH
hotlake_ucc_72524,CY41DRAFT_3003,Translation,Translation factors,ribosome recycling factor Frr,frr
hotlake_ucc_72525,CY41DRAFT_3004,Terpenoids and polyketides metabolism,Terpenoid backbone biosynthesis,undecaprenyl diphosphate synthase UppS,uppS
hotlake_ucc_72526,CY41DRAFT_3005,Unknown function,Enzymes of unknown specificity,phosphatidate cytidylyltransferase CdsA,cdsA
hotlake_ucc_72527,CY41DRAFT_3006,Terpenoids and polyketides metabolism,Terpenoid backbone biosynthesis,1-deoxy-D-xylulose-5-phosphate reductoisomerase Dxr,dxr
hotlake_ucc_72528,CY41DRAFT_3007,Intracellular trafficking_ assembly_ and processing,Peptidases,regulator of sigma E protease RseP,rseP
hotlake_ucc_72529,CY41DRAFT_3008,Intracellular trafficking_ assembly_ and processing::Unknown function,Protein export_ secretion_ and sorting::General,beta barrel protein insertion system outer membrane component BamA,bamA
hotlake_ucc_72531,CY41DRAFT_3009,Intracellular trafficking_ assembly_ and processing,Chaperone and folding catalysis,periplasmic chaperone for beta-barrel proteins Skp,skp
hotlake_ucc_72533,CY41DRAFT_3010,Glycan biosynthesis and metabolism,Polysacharide and lipopolysaccharide metabolism,UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase LpxD,lpxD
hotlake_ucc_72534,CY41DRAFT_3011,Fatty acid and lipid metabolism::Unknown function,Enzymes of unknown specificity::Biosynthesis,beta-hydroxyacyl-(acyl-carrier-protein) dehydratase FabZ,fabZ
hotlake_ucc_72535,CY41DRAFT_3012,Glycan biosynthesis and metabolism,Polysacharide and lipopolysaccharide metabolism,acyl-[acyl-carrier-protein]-UDP-N-acetylglucosamine O-acyltransferase LpxA,lpxA
hotlake_ucc_72536,CY41DRAFT_3013,Glycan biosynthesis and metabolism,Polysacharide and lipopolysaccharide metabolism,lipid-A-disaccharide synthase LpxB,lpxB
hotlake_ucc_72537,CY41DRAFT_3014,Nucleic acid metabolism,RNA degradation,ribonuclease HII,rnhB
hotlake_ucc_72538,CY41DRAFT_3015,Nucleic acid metabolism::Unknown function,Enzymes of unknown specificity::General::DNA replication_ recombination_ and repair,DNA polymerase III subunit alpha,dnaE
hotlake_ucc_72539,CY41DRAFT_3016,Fatty acid and lipid metabolism,Biosynthesis,acetyl-CoA carboxylase complex carboxyl transferase alpha subunit AccA,accA
hotlake_ucc_72540,CY41DRAFT_3017,Translation,tRNA and rRNA base modification,tRNA(Ile)-lysidine synthase TilS,tilS
hotlake_ucc_72541,CY41DRAFT_3018,Nucleic acid metabolism,Purine metabolism,exopolyphosphatase / guanosine-5'-triphosphate_3'-diphosphate pyrophosphatase,ppx-gppA
hotlake_ucc_72542,CY41DRAFT_3019,Transcription::Translation,Transcription factors::Translation factors,transcription termination factor Rho,rho
hotlake_ucc_72543,CY41DRAFT_3020,Prosthetic groups_ cofactors_ and carriers::Unknown function,General::Ubiquinone and other terpenoid-quinone biosynthesis,3-octaprenyl-4-hydroxybenzoate carboxy-lyase UbiD,ubiD
hotlake_ucc_72544,CY41DRAFT_3021,Unknown function,Enzymes of unknown specificity,CDP-4-dehydro-6-deoxyglucose reductase,ascD
hotlake_ucc_72545,CY41DRAFT_3022,,,hypothetical protein,
hotlake_ucc_72546,CY41DRAFT_3023,,,hypothetical protein,
hotlake_ucc_72547,CY41DRAFT_3024,Amino acid metabolism,Phenylalanine_ tyrosine and tryptophan biosynthesis,3-deoxy-7-phosphoheptulonate synthase,aroF
hotlake_ucc_72548,CY41DRAFT_3025,,,protein of unknown function DUF3087,
hotlake_ucc_72549,CY41DRAFT_3026,,,Membrane-bound lysozyme-inhibitor of c-type lysozyme,
hotlake_ucc_72551,CY41DRAFT_3027,Unknown function,Enzymes of unknown specificity,DUF457 family membrane-bound metal-dependent hydrolase YbcI,ybcI
hotlake_ucc_72552,CY41DRAFT_3028,Defense and invasion systems::Unknown function,Detoxification and inactivation::Enzymes of unknown specificity,lactoylglutathione lyase,gloA
hotlake_ucc_72553,CY41DRAFT_3029,,,heat shock protein HslJ,hslJ
hotlake_ucc_72555,CY41DRAFT_3030,Unknown function,Enzymes of unknown specificity::General,pyridine nucleotide-disulfide oxidoreductase family protein,
hotlake_ucc_72556,CY41DRAFT_3031,Translation::Unknown function,tRNA and rRNA base modification::General,mercuric reductase,merA
hotlake_ucc_72557,CY41DRAFT_3032,Unknown function,Enzymes of unknown specificity,transferase 1_ rSAM/selenodomain-associated,
hotlake_ucc_72558,CY41DRAFT_3033,Glycan biosynthesis and metabolism::Unknown function,Enzymes of unknown specificity::Polysacharide and lipopolysaccharide metabolism,transferase 2_ rSAM/selenodomain-associated,
hotlake_ucc_72559,CY41DRAFT_3034,Transport and binding proteins,Unknown substrate,ABC-type sulfate/thiosulfate uptake system ATPase component YnjD,ynjD
hotlake_ucc_72560,CY41DRAFT_3035,,,ABC-type sulfate/thiosulfate uptake system permease component YnjC,ynjC
hotlake_ucc_72561,CY41DRAFT_3036,,,ABC-type sulfate/thiosulfate uptake system substrate-binding component YnjB,ynjB
hotlake_ucc_72563,CY41DRAFT_3037,Unknown function,Enzymes of unknown specificity,predicted aminoglycoside phosphotransferase,
hotlake_ucc_72564,CY41DRAFT_3038,Unknown function,Enzymes of unknown specificity,taurine dioxygenase TauD,tauD
hotlake_ucc_72565,CY41DRAFT_3039,Translation,Transfer RNA biogenesis::Aminoacyl-tRNA biosynthesis,valyl-tRNA synthetase ValS,valS
hotlake_ucc_72566,CY41DRAFT_3040,Transport and binding proteins,Unknown substrate,D-galactonate transporter DgoT,dgoT
hotlake_ucc_72567,CY41DRAFT_3041,,,LTXXQ motif family protein,
hotlake_ucc_72569,CY41DRAFT_3042,Nucleic acid metabolism,DNA replication_ recombination_ and repair,DNA polymerase III chi subunit HolC,holC
hotlake_ucc_72570,CY41DRAFT_3043,Amino acid metabolism,Valine_ leucine and isoleucine metabolism,branched-chain amino acid aminotransferase,ilvE
hotlake_ucc_72571,CY41DRAFT_3044,Intracellular trafficking_ assembly_ and processing,Peptidases,leucyl aminopeptidase PepA,pepA
hotlake_ucc_72572,CY41DRAFT_3045,Transport and binding proteins,Unknown substrate::Carbohydrates_ organic alcohols_ and acids,lipopolysaccharide export system permease component LptF,lptF
hotlake_ucc_72573,CY41DRAFT_3046,Transport and binding proteins,Unknown substrate::Carbohydrates_ organic alcohols_ and acids,lipopolysaccharde export system inner membrane permease component LptG,lptG
hotlake_ucc_72574,CY41DRAFT_3047,Transport and binding proteins,Unknown substrate,RDD family membrane protein of unknown function YckC,yckC
hotlake_ucc_72575,CY41DRAFT_3048,,,bacterioferritin-associated ferredoxin Bfd,bfd
hotlake_ucc_72576,CY41DRAFT_3049,Intracellular trafficking_ assembly_ and processing,Chaperone and folding catalysis,bacterioferritin bfr,bfr
hotlake_ucc_72577,CY41DRAFT_3050,Defense and invasion systems,Detoxification and inactivation,Cu-Zn-dependent superoxide dismutase SodD1,sod1
hotlake_ucc_72579,CY41DRAFT_3051,Translation,tRNA and rRNA base modification,tRNA pseudouridine65 synthase TruC,truC
hotlake_ucc_72580,CY41DRAFT_3052,,,tRNA A37 threonylcarbamoyladenosine dehydratase TcdA,tcdA
hotlake_ucc_72581,CY41DRAFT_3053,,,protein of unknown function DUF1653,
hotlake_ucc_72582,CY41DRAFT_3054,Unknown function,General,beta-lactamase superfamily II glyoxylase or a related metal-dependent hydrolase,
hotlake_ucc_72583,CY41DRAFT_3055,Nucleic acid metabolism::Unknown function,Enzymes of unknown specificity::DNA replication_ recombination_ and repair,ATP-dependent DNA helicase RecS,recS
hotlake_ucc_72584,CY41DRAFT_3056,Unknown function,General,protein with nucleotide-binding domain,
hotlake_ucc_72585,CY41DRAFT_3057,Unknown function,General,TIGR03643 family protein,
hotlake_ucc_72586,CY41DRAFT_3058,,,iron-uptake factor PiuB,piuB
hotlake_ucc_72587,CY41DRAFT_3059,Unknown function,Enzymes of unknown specificity,ubiE/COQ5 family methyltransferase,
hotlake_ucc_72588,CY41DRAFT_3060,Cell structure_ growth_ and death,Toxin-antitoxin systems,XRE family transcriptional regulator,
hotlake_ucc_72589,CY41DRAFT_3061,Regulatory functions,Small molecule interactions,diguanylate cyclase with EAL and GAF sensory domains,
hotlake_ucc_72590,CY41DRAFT_3062,,,transcriptional regulator of ethanolamine utilization eutR,eutR
hotlake_ucc_72591,CY41DRAFT_3063,Fatty acid and lipid metabolism,Glycerolipid and glycerophospholid metabolism,ethanolamine ammonia-lyase large subunit EutB,eutB
hotlake_ucc_72592,CY41DRAFT_3064,Fatty acid and lipid metabolism,Glycerolipid and glycerophospholid metabolism,ethanolamine ammonia-lyase small subunit EutC,eutC
hotlake_ucc_72593,CY41DRAFT_3065,Transport and binding proteins,Amino acids_ peptides and amines,ethanolamine uptake permease EutP,eutP
hotlake_ucc_72594,CY41DRAFT_3066,,,CAI30-like protein,
hotlake_ucc_72595,CY41DRAFT_3067,,,photoactive yellow protein Pyp,pyp
hotlake_ucc_72596,CY41DRAFT_3068,Amino acid metabolism,Tyrosine metabolism,photoactive yellow protein activating 4-coumarate--CoA ligase PcI,pcI
hotlake_ucc_72597,CY41DRAFT_3069,,,bifunctional isocitrate dehydrogenase phosphatase / kinase AceK,aceK
hotlake_ucc_72598,CY41DRAFT_3070,Regulatory functions,DNA interactions,NAD-dependent deacetylase NpdA,npdA
hotlake_ucc_72599,CY41DRAFT_3071,Prosthetic groups_ cofactors_ and carriers,Biotin and lipoate metabolism,adenosylmethionine-8-amino-7-oxononanoate aminotransferase BioA,bioA
hotlake_ucc_72600,CY41DRAFT_3072,Prosthetic groups_ cofactors_ and carriers::Unknown function,Biotin and lipoate metabolism::General,dethiobiotin synthetase BioD,bioD
hotlake_ucc_72601,CY41DRAFT_3073,Prosthetic groups_ cofactors_ and carriers::Translation::Unknown function,Enzymes of unknown specificity::tRNA and rRNA base modification::Biotin and lipoate metabolism,malonyl-CoA O-methyltransferase BioC,bioC
hotlake_ucc_72602,CY41DRAFT_3074,Prosthetic groups_ cofactors_ and carriers::Unknown function,Enzymes of unknown specificity::Biotin and lipoate metabolism,pimeloyl-[acyl-carrier protein] methyl ester esterase BioH,bioH
hotlake_ucc_72603,CY41DRAFT_3075,Prosthetic groups_ cofactors_ and carriers,Biotin and lipoate metabolism,8-amino-7-oxononanoate synthase BioF,bioF
hotlake_ucc_72604,CY41DRAFT_3076,Prosthetic groups_ cofactors_ and carriers::Unknown function,Enzymes of unknown specificity::Biotin and lipoate metabolism,biotin synthase BioB,bioB
hotlake_ucc_72605,CY41DRAFT_3077,,,hypothetical protein,
hotlake_ucc_72606,CY41DRAFT_3078,,,hypothetical protein,
hotlake_ucc_72607,CY41DRAFT_3079,,,conserved hypothetical protein YfiP,yfiP
hotlake_ucc_72608,CY41DRAFT_3080,Defense and invasion systems,DNA transformation,pheromone shutdown-related protein TraB,
hotlake_ucc_72609,CY41DRAFT_3081,Transport and binding proteins,Cations and iron carrying compounds,potassium uptake system permease component TrkH,trkH
hotlake_ucc_72610,CY41DRAFT_3082,,,potassium uptake system ATP/NAD-binding regulatory component TrkA,trkA
hotlake_ucc_72611,CY41DRAFT_3083,,,dodecarmeric flavin-binding protein dodecin,
hotlake_ucc_72612,CY41DRAFT_3084,Translation,tRNA and rRNA base modification,16S rRNA (cytosine967-C5)-methyltransferase RsmB,rsmB
hotlake_ucc_72613,CY41DRAFT_3085,Translation,tRNA and rRNA base modification,methionyl-tRNA formyltransferase Fmt,fmt
hotlake_ucc_72614,CY41DRAFT_3086,Intracellular trafficking_ assembly_ and processing,Protein modification and repair,peptide deformylase Def,def
hotlake_ucc_72615,CY41DRAFT_3087,Glycan biosynthesis and metabolism,Polysacharide and lipopolysaccharide metabolism,LysM domain protein,
hotlake_ucc_72616,CY41DRAFT_3088,Defense and invasion systems,DNA transformation,DNA protecting protein DprA,dprA
hotlake_ucc_72617,CY41DRAFT_3089,Translation,tRNA and rRNA base modification,L-threonylcarbamoyladenylate synthase RimN,rimN
hotlake_ucc_72618,CY41DRAFT_3090,Prosthetic groups_ cofactors_ and carriers,Porphyrin and chlorophyll metabolism,coproporphyrinogen III oxidase HemF,hemF
hotlake_ucc_72619,CY41DRAFT_3091,Amino acid metabolism,Phenylalanine_ tyrosine and tryptophan biosynthesis,shikimate dehydrogenase AroE,aroE
hotlake_ucc_72620,CY41DRAFT_3092,Intracellular trafficking_ assembly_ and processing,Peptidases,family M48 peptidase,
hotlake_ucc_72622,CY41DRAFT_3093,Cell structure_ growth_ and death,Toxin-antitoxin systems,toxin-antitoxin system TIGR02574 family antidote component,
hotlake_ucc_72623,CY41DRAFT_3094,,,hypothetical protein,
hotlake_ucc_72624,CY41DRAFT_3095,Translation::Transport and binding proteins::Unknown function,Ribosomal proteins: synthesis and modification::Enzymes of unknown specificity::General::Cations and iron carrying compounds,GTPase EngA,engA
hotlake_ucc_72625,CY41DRAFT_3096,Intracellular trafficking_ assembly_ and processing::Prosthetic groups_ cofactors_ and carriers,Protein export_ secretion_ and sorting::Ubiquinone and other terpenoid-quinone biosynthesis,beta-barrel assembly machine subunit BamB,BamB
hotlake_ucc_72627,CY41DRAFT_3097,,,hypothetical protein,
hotlake_ucc_72628,CY41DRAFT_3098,Translation,Transfer RNA biogenesis,histidyl-tRNA synthetase HisS,hisS
hotlake_ucc_72629,CY41DRAFT_3099,Terpenoids and polyketides metabolism,Terpenoid backbone biosynthesis,4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase IspG,ispG
hotlake_ucc_72630,CY41DRAFT_3100,,,cytoskeleton protein RodZ,rodZ
hotlake_ucc_72631,CY41DRAFT_3101,Cell motility and adherance,Surface structures and assembly platforms,type IV pilus assembly protein PilF,pilF
hotlake_ucc_72633,CY41DRAFT_3102,Translation::Unknown function,Enzymes of unknown specificity::tRNA and rRNA base modification,23S rRNA (adenine2503-C2)-methyltransferase RlmN,rlmN
hotlake_ucc_72634,CY41DRAFT_3103,Nucleic acid metabolism,Purine metabolism,nucleoside diphosphate kinase Ndk,ndk
hotlake_ucc_72635,CY41DRAFT_3104,Prosthetic groups_ cofactors_ and carriers,Iron sulfur clusters,iron-sulfur cluster assembly protein IscA,IscA
hotlake_ucc_72636,CY41DRAFT_3105,Defense and invasion systems,Invasion response,cysteine desulfurase IscS,iscS
hotlake_ucc_72637,CY41DRAFT_3106,Regulatory functions,DNA interactions,iron-sulfur cluster assembly transcriptional regulator IscR,iscR
hotlake_ucc_72638,CY41DRAFT_3107,Amino acid metabolism,Cysteine and methionine metabolism,serine O-acetyltransferase CysE,cysE
hotlake_ucc_72639,CY41DRAFT_3108,Translation,tRNA and rRNA base modification,tRNA (cytidine32/uridine32-2'-O)-methyltransferase TrmJ,trmJ
hotlake_ucc_72640,CY41DRAFT_3109,,,myo-inositol-1(or 4)-monophosphatase,suhB
hotlake_ucc_72641,CY41DRAFT_3110,Intracellular trafficking_ assembly_ and processing,Protein export_ secretion_ and sorting,preprotein translocase subunit SecF,secF
hotlake_ucc_72642,CY41DRAFT_3111,Intracellular trafficking_ assembly_ and processing,Protein export_ secretion_ and sorting,preprotein translocase subunit SecD,secD
hotlake_ucc_72643,CY41DRAFT_3112,Intracellular trafficking_ assembly_ and processing,Protein export_ secretion_ and sorting,preprotein translocase subunit YajC,yajC
hotlake_ucc_72644,CY41DRAFT_3113,Translation,tRNA and rRNA base modification,queuine tRNA-ribosyltransferase Tgt,tgt
hotlake_ucc_72645,CY41DRAFT_3114,Translation,tRNA and rRNA base modification,S-adenosylmethionine:tRNA ribosyltransferase-isomerase QueA,queA
hotlake_ucc_72647,CY41DRAFT_3116,Cell structure_ growth_ and death,Toxin-antitoxin systems,toxin-antitoxin system toxin component,
hotlake_ucc_72648,CY41DRAFT_3117,Cell structure_ growth_ and death,Toxin-antitoxin systems,toxin-antitoxin system antidote component,
hotlake_ucc_72649,CY41DRAFT_3118,,,putative translation initiation inhibitor_ yjgF family,
hotlake_ucc_72650,CY41DRAFT_3119,,,ornithine cyclodeaminase Ocd,ocd
hotlake_ucc_72651,CY41DRAFT_3120,Amino acid metabolism,Histidine metabolism,histidinol-phosphate aminotransferase,hisC
hotlake_ucc_72652,CY41DRAFT_3121,,,protein of unknown function DUF3584,
hotlake_ucc_72653,CY41DRAFT_3122,,,hypothetical protein,
hotlake_ucc_72654,CY41DRAFT_3123,,,hypothetical protein,
hotlake_ucc_72655,CY41DRAFT_3124,,,hypothetical protein,
hotlake_ucc_72656,CY41DRAFT_3125,Translation::Unknown function,Transfer RNA biogenesis::General,ribonuclease Rnz,rnz
hotlake_ucc_72657,CY41DRAFT_3126,Unknown function,General,predicted dithiol-disulfide isomerase involved in polyketide biosynthesis,
hotlake_ucc_72658,CY41DRAFT_3127,,,hypothetical protein,
hotlake_ucc_72659,CY41DRAFT_3129,,,hypothetical protein,
hotlake_ucc_72660,CY41DRAFT_3130,,,PD-(D/E)XK superfamily nuclease,
hotlake_ucc_72661,CY41DRAFT_3131,,,conserved protein containing a Zn-ribbon-like motif_ possibly RNA-binding,
hotlake_ucc_72662,CY41DRAFT_3132,Unknown function,Enzymes of unknown specificity,alpha/beta fold family hydrolase,
hotlake_ucc_72663,CY41DRAFT_3133,Prosthetic groups_ cofactors_ and carriers::Unknown function,General::Ubiquinone and other terpenoid-quinone biosynthesis,2-octaprenyl-3-methyl-6-methoxy-1_4-benzoquinol hydroxylase UbiF,ubiF
hotlake_ucc_72664,CY41DRAFT_3134,Regulatory functions,DNA interactions,Sir2 family NAD-dependent protein deacetylase,
hotlake_ucc_72665,CY41DRAFT_3135,Nucleic acid metabolism,DNA replication_ recombination_ and repair,DNA-3-methyladenine glycosylase Mpg,mpg
hotlake_ucc_72666,CY41DRAFT_3136,,,YdiU/UPF0061 family protein of unknown function,
hotlake_ucc_72667,CY41DRAFT_3137,Nucleic acid metabolism,DNA replication_ recombination_ and repair,DNA polymerase IV DinB,dinB
hotlake_ucc_72668,CY41DRAFT_3138,Unknown function,Enzymes of unknown specificity,hydrolase or acyltransferase,
hotlake_ucc_72669,CY41DRAFT_3139,,,thiamine-binding protein YkoF,ykoF
hotlake_ucc_72670,CY41DRAFT_3140,Amino acid metabolism,Alanine_ aspartate and glutamate metabolism,4-aminobutyrate transaminase,puuE
hotlake_ucc_72671,CY41DRAFT_3141,Regulatory functions,Small molecule interactions,diguanylate cyclase with PAS sensory domain,
hotlake_ucc_72672,CY41DRAFT_3142,Regulatory functions,Small molecule interactions,BluR repressor antagonist BluF,bluF
hotlake_ucc_72673,CY41DRAFT_3143,,,predicted acyl-CoA transferase/carnitine dehydratase,
hotlake_ucc_72674,CY41DRAFT_3144,Fatty acid and lipid metabolism,Fatty acid degradation,glutaryl-CoA dehydrogenase,gcdH
hotlake_ucc_72675,CY41DRAFT_3145,Regulatory functions,DNA interactions,GntR family transcriptional regulator_ carbon starvation induced regulator,csiR
hotlake_ucc_72676,CY41DRAFT_3146,,,L-2-hydroxyglutarate oxidase,lhgO
hotlake_ucc_72677,CY41DRAFT_3147,,,TSUP family transporter,
hotlake_ucc_72678,CY41DRAFT_3148,Transport and binding proteins,Unknown substrate,TRAP-type transport system TAXI family substrate-binding component,
hotlake_ucc_72680,CY41DRAFT_3149,,,DUF1850 domain protein of unknown function,
hotlake_ucc_72682,CY41DRAFT_3150,Transport and binding proteins,Unknown substrate,TRAP-type transport system fused permease component,
hotlake_ucc_72683,CY41DRAFT_3151,Glycan biosynthesis and metabolism,Peptidoglycan metabolism,penicillin-binding protein MrcA,mrcA
hotlake_ucc_72685,CY41DRAFT_3152,Cell motility and adherance,Surface structures and assembly platforms,type IV pilus assembly protein PilM,pilM
hotlake_ucc_72686,CY41DRAFT_3153,,,type IV pilus assembly protein PilN,pilN
hotlake_ucc_72687,CY41DRAFT_3154,,,type IV pilus assembly protein PilO,pilO
hotlake_ucc_72688,CY41DRAFT_3155,,,type IV pilus assembly protein PilP,pilP
hotlake_ucc_72689,CY41DRAFT_3156,Defense and invasion systems::Cell motility and adherance,Surface structures and assembly platforms::Secretion systems,type IVa pilus secretin PilQ,pilQ
hotlake_ucc_72690,CY41DRAFT_3157,Amino acid metabolism,Phenylalanine_ tyrosine and tryptophan biosynthesis,shikimate kinase AroK,aroK
hotlake_ucc_72691,CY41DRAFT_3158,Amino acid metabolism::Unknown function,Enzymes of unknown specificity::Phenylalanine_ tyrosine and tryptophan biosynthesis,3-dehydroquinate synthase AroB,aroB
hotlake_ucc_72692,CY41DRAFT_3159,Unknown function,Enzymes of unknown specificity,NADPH/NADH glutamate synthase large subunit GltB,gltB
hotlake_ucc_72693,CY41DRAFT_3160,Amino acid metabolism::Unknown function,Alanine_ aspartate and glutamate metabolism::General,glutamate synthase (NADPH/NADH) small chain,gltD
hotlake_ucc_72694,CY41DRAFT_3161,Mobile and extrachromosomal element functions,Selfish genetic elements,,
hotlake_ucc_72695,CY41DRAFT_3162,Nucleic acid metabolism::Unknown function,General::Pyrimidine metabolism,CTP synthase PyrG,pyrG
hotlake_ucc_72696,CY41DRAFT_3163,Glycan biosynthesis and metabolism,Polysacharide and lipopolysaccharide metabolism,KDO-8-phosphate synthetase KdsA,kdsA
hotlake_ucc_72697,CY41DRAFT_3164,Carbohydrate metabolism,Glycolysis / Gluconeogenesis,enolase Eno,eno
hotlake_ucc_72698,CY41DRAFT_3165,Unknown function,General,ferredoxin FdxA,fdxA
hotlake_ucc_72699,CY41DRAFT_3166,Nucleic acid metabolism,DNA replication_ recombination_ and repair,DNA mismatch repair protein MutS,mutS
hotlake_ucc_72700,CY41DRAFT_3167,Nucleic acid metabolism::Prosthetic groups_ cofactors_ and carriers,Nicotinate and nicotinamide metabolism::DNA replication_ recombination_ and repair,nicotinamide-nucleotide amidase PncC,pncC
hotlake_ucc_72701,CY41DRAFT_3168,Nucleic acid metabolism,DNA replication_ recombination_ and repair,recombination protein RecA,recA
hotlake_ucc_72702,CY41DRAFT_3169,Regulatory functions,General,SOS response regulator protein RecX,recX
hotlake_ucc_72703,CY41DRAFT_3170,Translation,Transfer RNA biogenesis::Aminoacyl-tRNA biosynthesis,alanine--tRNA ligase AlaS,alaS
hotlake_ucc_72704,CY41DRAFT_3171,Amino acid metabolism::Unknown function,Alanine_ aspartate and glutamate metabolism::General,aspartate kinase LysC,lysC
hotlake_ucc_72705,CY41DRAFT_3172,Regulatory functions,DNA interactions,carbon storage regulator CsrA,csrA
hotlake_ucc_72709,CY41DRAFT_3176,Translation,tRNA and rRNA base modification,tRNA-dihydrouridine synthase DusC,dusC
hotlake_ucc_72710,CY41DRAFT_3177,Carbohydrate metabolism,Pyruvate metabolism,oxaloacetate decarboxylase gamma subunit OadG,oadG
hotlake_ucc_72711,CY41DRAFT_3178,Carbohydrate metabolism,Pyruvate metabolism,oxaloacetate decarboxylase alpha subunit OadA,oadA
hotlake_ucc_72712,CY41DRAFT_3179,Energy metabolism,General,oxaloacetate decarboxylase beta subunit OadB,oadB
hotlake_ucc_72713,CY41DRAFT_3180,Unknown function,General,YigZ family uncharacterized protein,
hotlake_ucc_72714,CY41DRAFT_3181,,,repressor LexA,lexA
hotlake_ucc_72715,CY41DRAFT_3182,Transport and binding proteins,Cofactors and prosthetic groups::Unknown substrate,ABC-type heme export system ATPase component CcmA,ccmA
hotlake_ucc_72716,CY41DRAFT_3183,Transport and binding proteins,Cofactors and prosthetic groups,ABC-type heme export system permease component CcmB,ccmB
hotlake_ucc_72717,CY41DRAFT_3184,Transport and binding proteins,Cofactors and prosthetic groups,ABC-type heme export system permease component CcmC,ccmC
hotlake_ucc_72718,CY41DRAFT_3185,Transport and binding proteins,Cofactors and prosthetic groups,ABC-type heme export system heme releasing component CcmD,ccmD
hotlake_ucc_72719,CY41DRAFT_3186,Intracellular trafficking_ assembly_ and processing,Chaperone and folding catalysis,cytochrome c-type biogenesis protein CcmE,ccmE
hotlake_ucc_72720,CY41DRAFT_3187,Intracellular trafficking_ assembly_ and processing,Protein modification and repair,cytochrome c-type biogenesis protein CcmF,ccmF
hotlake_ucc_72721,CY41DRAFT_3188,Defense and invasion systems::Intracellular trafficking_ assembly_ and processing,Detoxification and inactivation::Chaperone and folding catalysis,cytochrome c-type biogenesis thiol:disulfide interchange protein CcmG,ccmG
hotlake_ucc_72722,CY41DRAFT_3189,Intracellular trafficking_ assembly_ and processing,Chaperone and folding catalysis,cytochrome c-type biogenesis protein CcmH,ccmH
hotlake_ucc_72724,CY41DRAFT_3190,Intracellular trafficking_ assembly_ and processing,Protein modification and repair,cytochrome c-type biogenesis protein CcmI,ccmI
hotlake_ucc_72725,CY41DRAFT_3191,Cell structure_ growth_ and death,Cell division,chromosome segregation protein Smc,smc
hotlake_ucc_72726,CY41DRAFT_3192,Cell structure_ growth_ and death,Cell division,cell division protein ZipA,zipA
hotlake_ucc_72727,CY41DRAFT_3193,Nucleic acid metabolism,DNA replication_ recombination_ and repair,DNA ligase_ NAD-dependent,ligA
hotlake_ucc_72728,CY41DRAFT_3194,,,hypothetical protein,
hotlake_ucc_72729,CY41DRAFT_3195,Translation::Unknown function,tRNA and rRNA base modification::General,tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein,mnmC
hotlake_ucc_72730,CY41DRAFT_3196,,,protein of unknown function YciI,yciI
hotlake_ucc_72731,CY41DRAFT_3197,Unknown function,Enzymes of unknown specificity,predicted metal-dependent phosphoesterase_ PHP family,
hotlake_ucc_72732,CY41DRAFT_3198,Translation,tRNA and rRNA base modification,tRNA threonylcarbamoyl adenosine modification protein YciO,yciO
hotlake_ucc_72733,CY41DRAFT_3199,Transport and binding proteins::Unknown function,Enzymes of unknown specificity::General,predicted secreted acid phosphatase,
hotlake_ucc_72735,CY41DRAFT_3200,Transport and binding proteins,Cations and iron carrying compounds,voltage-gated potassium channel,kch
hotlake_ucc_72736,CY41DRAFT_3201,Regulatory functions,Small molecule interactions,hypothetical protein,
hotlake_ucc_72737,CY41DRAFT_3202,Unknown function,General,TIGR00153 family protein,
hotlake_ucc_72738,CY41DRAFT_3203,Transport and binding proteins,Anions,inorganic phosphate transporter PiT,piT
hotlake_ucc_72739,CY41DRAFT_3204,Amino acid metabolism::Unknown function,Enzymes of unknown specificity::Arginine biosynthesis,amino-acid N-acetyltransferase,argA
hotlake_ucc_72740,CY41DRAFT_3205,Unknown function,Enzymes of unknown specificity,short-chain dehydrogenase/reductase,
hotlake_ucc_72741,CY41DRAFT_3206,,,hypothetical protein,
hotlake_ucc_72742,CY41DRAFT_3207,Cell structure_ growth_ and death,Toxin-antitoxin systems,serine/threonine-protein kinase HipA,hipA
hotlake_ucc_72743,CY41DRAFT_3208,Cell structure_ growth_ and death,Toxin-antitoxin systems,hypothetical protein,
